Combo #,Median Image Size,F1 Score,Precision,Recall,Image Count,F1 Diff
634,126843.05084745762,0.17677419354838708,0.4521452145214521,0.10986367281475541,59,-0.20035720063416057
635,817831.494949495,0.21349693251533744,0.45430809399477806,0.13953488372093023,99,-0.1636344616672102
636,820896.3111111111,0.20512820512820512,0.4659090909090909,0.13151563753007217,90,-0.17200318905434253
637,824677.8375,0.19157088122605365,0.4702194357366771,0.12028869286287089,80,-0.185560512956494
638,827681.8857142857,0.17049180327868854,0.4676258992805755,0.10425020048115477,70,-0.2066395909038591
639,831496.4,0.1549865229110512,0.48523206751054854,0.09222133119486768,60,-0.22214487127149646
640,634301.1818181818,0.2789287518948964,0.3770491803278688,0.22133119486768243,99,-0.09820264228765124
641,636360.4333333333,0.26393270241850686,0.383206106870229,0.2012830793905373,90,-0.11319869176404079
642,639200.925,0.24931356397583745,0.39547038327526135,0.18203688853247796,80,-0.1278178302067102
643,641326.4285714285,0.22693409742120346,0.39759036144578314,0.15878107457898957,70,-0.1501972967613442
644,643740.3166666667,0.20503597122302158,0.40617577197149646,0.13712910986367283,60,-0.17209542295952607
645,152464.68367346938,0.19910514541387023,0.3290203327171904,0.14274258219727345,98,-0.17802624876867743
646,152960.91011235956,0.19299253302699598,0.340080971659919,0.1347233360064154,89,-0.18413886115555167
647,153508.11392405065,0.18095238095238095,0.3510392609699769,0.1218925421010425,79,-0.1961790132301667
648,154046.10144927536,0.16963736939151813,0.3631578947368421,0.11066559743384122,69,-0.20749402479102952
649,154665.77966101695,0.15726062143310082,0.37575757575757573,0.09943865276663993,59,-0.21987077274944683
650,99764.61224489796,0.19542857142857145,0.3399602385685885,0.13712910986367283,98,-0.1817028227539762
651,103011.30337078651,0.18986604542807226,0.3468085106382979,0.13071371291098638,89,-0.1872653487544754
652,110348.0,0.1844311377245509,0.3640661938534279,0.12349639133921411,79,-0.19270025645799677
653,113807.73913043478,0.17171093267449042,0.3736559139784946,0.11146752205292702,69,-0.20542046150805723
654,117434.1186440678,0.1604073838319542,0.3888888888888889,0.10104250200481155,59,-0.21672401035059347
655,711835.3737373737,0.1761006289308176,0.40816326530612246,0.11226944667201283,99,-0.20103076525173005
656,714418.4333333333,0.1637653127014829,0.41776315789473684,0.10184442662389735,90,-0.21336608148106476
657,717945.5625,0.14986737400530503,0.4329501915708812,0.09061748195669607,80,-0.22726402017724262
658,720631.0142857142,0.12933968686181077,0.42792792792792794,0.07618283881315156,70,-0.24779170732073688
659,723819.55,0.11165387299371947,0.43010752688172044,0.06415396952686447,60,-0.26547752118882817
660,579976.4242424242,0.23205612520237454,0.3547854785478548,0.1724137931034483,99,-0.14507526898017312
661,581743.0,0.22694242593627725,0.37453874538745385,0.16279069767441862,90,-0.1501889682462704
662,584249.1375,0.2147417295414974,0.38865546218487396,0.1483560545308741,80,-0.16238966464105026
663,586087.4857142858,0.19553409776704891,0.3951219512195122,0.12991178829190056,70,-0.18159729641549874
664,588185.65,0.179874213836478,0.41690962099125367,0.11467522052927025,60,-0.19725718034606965
665,145217.75510204083,0.17730095990965558,0.29961832061068705,0.12590216519647154,98,-0.19983043427289207
666,145670.52808988764,0.17527568195008703,0.3172268907563025,0.1210906174819567,89,-0.20185571223246063
667,146177.68354430379,0.1668639053254438,0.3182844243792325,0.11307137129109864,79,-0.21026748885710386
668,146657.75362318842,0.15956151035322777,0.33164556962025316,0.10505212510024058,69,-0.21756988382931988
669,147237.08474576272,0.1510383889238515,0.3508771929824561,0.09623095429029671,59,-0.22609300525869616
670,95009.9693877551,0.17535816618911176,0.3072289156626506,0.1226944667201283,98,-0.2017732279934359
671,98111.62921348315,0.17309941520467834,0.31965442764578833,0.11868484362469928,89,-0.20403197897786932
672,104747.15189873418,0.160188457008245,0.30155210643015523,0.1090617481956696,79,-0.21694293717430266
673,107942.95652173914,0.15254237288135591,0.3111111111111111,0.10104250200481155,69,-0.22458902130119174
674,111330.45762711864,0.14570361145703611,0.32590529247910865,0.09382518043303929,59,-0.23142778272551154
675,641258.8787878788,0.12460667086217746,0.2894736842105263,0.07939053728949479,99,-0.2525247233203702
676,643535.9444444445,0.12082262210796917,0.3042071197411003,0.07538091419406576,90,-0.2563087720745785
677,646817.9625,0.1191879502292076,0.325,0.07297514033680834,80,-0.25794344395334007
678,649198.9857142858,0.10434782608695653,0.31451612903225806,0.06255012028869286,70,-0.2727835680955911
679,651896.5,0.0917180013689254,0.3130841121495327,0.053728949478749,60,-0.28541339281362227
680,489270.1919191919,0.12649164677804295,0.24708624708624707,0.08500400962309543,99,-0.2506397474045047
681,490505.31111111114,0.12652068126520682,0.2619647355163728,0.08340016038492382,90,-0.2506107129173408
682,492320.5,0.12336448598130839,0.276536312849162,0.07939053728949479,80,-0.25376690820123926
683,493496.2428571429,0.11854684512428298,0.2888198757763975,0.07457898957497995,70,-0.25858454905826467
684,494905.7833333333,0.11118378024852844,0.30141843971631205,0.0681635926222935,60,-0.2659476139340192
685,130514.07142857143,0.1021021021021021,0.20334928229665072,0.0681635926222935,98,-0.2750292920804456
686,130917.67415730337,0.10423053341508276,0.22135416666666666,0.0681635926222935,89,-0.2729008607674649
687,131524.53164556963,0.10347003154574132,0.24260355029585798,0.06575781876503609,79,-0.27366136263680635
688,131961.91304347827,0.09941897998708844,0.25496688741721857,0.061748195669607056,69,-0.2777124141954592
689,132420.62711864407,0.09379128137384411,0.26591760299625467,0.05693664795509222,59,-0.2833401128087035
690,84194.67346938775,0.11186232329440689,0.2394736842105263,0.07297514033680834,98,-0.2652690708881408
691,86940.91011235955,0.11207970112079702,0.25069637883008355,0.07217321571772253,89,-0.26505169306175064
692,92831.53164556962,0.10404624277456646,0.26129032258064516,0.06495589414595028,79,-0.2730851514079812
693,95695.13043478261,0.09947643979057592,0.2704626334519573,0.06094627105052125,69,-0.27765495439197174
694,98577.69491525424,0.09333333333333334,0.2766798418972332,0.056134723336006415,59,-0.28379806084921433
695,507513.58585858584,0.127633955448525,0.2560386473429952,0.08500400962309543,99,-0.24949743873402266
696,508895.4222222222,0.12883435582822086,0.2741514360313316,0.08420208500400962,90,-0.2482970383543268
697,511144.2,0.12531328320802004,0.28653295128939826,0.08019246190858059,80,-0.2518181109745276
698,512507.9285714286,0.1206675224646983,0.3022508038585209,0.07538091419406576,70,-0.25646387171784935
699,514062.55,0.10921052631578947,0.304029304029304,0.06655974338412189,60,-0.26792086786675817
700,1138173.313131313,0.19538188277087032,0.3733031674208145,0.132317562149158,99,-0.18174951141167733
701,1139775.9444444445,0.177153329260843,0.3717948717948718,0.11627906976744186,90,-0.19997806492170464
702,1140882.675,0.16182048040455121,0.382089552238806,0.10264635124298316,80,-0.21531091377799644
703,1141444.4571428571,0.14126880313930673,0.3829787234042553,0.08660785886126704,70,-0.23586259104324092
704,1145432.4166666667,0.12373907195696034,0.38333333333333336,0.07377706495589414,60,-0.25339232222558733
705,214451.20408163266,0.1076923076923077,0.268370607028754,0.0673616680032077,98,-0.26943908649023995
706,214539.7191011236,0.10367454068241469,0.2851985559566787,0.06335204490777867,89,-0.27345685350013293
707,214536.27848101265,0.10106382978723405,0.29571984435797666,0.06094627105052125,79,-0.2760675643953136
708,214553.6811594203,0.09523809523809522,0.31390134529147984,0.056134723336006415,69,-0.2818932989444524
709,214917.2033898305,0.08066759388038944,0.3036649214659686,0.046511627906976744,59,-0.29646380030215824
710,24088.602040816328,0.0030464584920030465,0.030303030303030304,0.0016038492381716118,98,-0.37408493569054463
711,25786.3595505618,0.0015267175572519084,0.015873015873015872,0.0008019246190858059,89,-0.37560467662529573
712,27769.40506329114,0,0.0,0.0,79,-0.37713139418254765
713,29559.521739130436,0,0.0,0.0,69,-0.37713139418254765
714,31325.93220338983,0,0.0,0.0,59,-0.37713139418254765
715,1167907.9494949495,0.09251700680272108,0.30493273542600896,0.0545308740978348,99,-0.2846143873798266
716,1169674.0,0.08304498269896193,0.30303030303030304,0.048115477145148355,90,-0.2940864114835857
717,1171463.5125,0.07449051300070274,0.30113636363636365,0.042502004811547714,80,-0.3026408811818449
718,1172264.5285714285,0.06566738044254104,0.2987012987012987,0.03688853247794707,70,-0.3114640137400066
719,1176518.4,0.05676855895196506,0.30708661417322836,0.03127506014434643,60,-0.3203628352305826
720,1026879.1616161616,0.09868831980012492,0.2231638418079096,0.06335204490777867,99,-0.2784430743824227
721,1028521.3,0.1007010834926705,0.2453416149068323,0.06335204490777867,90,-0.27643031068987717
722,1030435.5375,0.09326424870466321,0.24242424242424243,0.057738572574178026,80,-0.28386714547788444
723,1031877.3571428572,0.08844884488448844,0.25,0.053728949478749,70,-0.2886825492980592
724,1035190.8,0.07671601615074024,0.2384937238493724,0.04570970328789094,60,-0.3004153780318074
725,201810.77551020408,0.04973118279569892,0.15352697095435686,0.02967121090617482,98,-0.3274002113868487
726,201956.73033707865,0.05037440435670524,0.16666666666666666,0.02967121090617482,89,-0.3267569898258424
727,202141.8734177215,0.04824259131633356,0.1715686274509804,0.028067361668003207,79,-0.3288888028662141
728,202302.1884057971,0.04475524475524475,0.17486338797814208,0.02566158781074579,69,-0.3323761494273029
729,202662.93220338982,0.0411639460610362,0.17901234567901234,0.023255813953488372,59,-0.33596744812151147
730,23031.836734693876,0.0015349194167306216,0.017857142857142856,0.0008019246190858059,98,-0.37559647476581703
731,24653.573033707864,0.0015349194167306216,0.017857142857142856,0.0008019246190858059,89,-0.37559647476581703
732,26509.949367088608,0,0.0,0.0,79,-0.37713139418254765
733,28230.753623188404,0,0.0,0.0,69,-0.37713139418254765
734,29910.93220338983,0,0.0,0.0,59,-0.37713139418254765
735,1036480.6464646464,0.119477286869944,0.26666666666666666,0.07698476343223737,99,-0.25765410731260363
736,1038240.3777777777,0.11944091486658195,0.2874617737003058,0.07538091419406576,90,-0.25769047931596567
737,1040282.8375,0.10649350649350649,0.27986348122866894,0.06575781876503609,80,-0.2706378876890412
738,1041809.5285714286,0.10331125827814569,0.2965779467680608,0.06255012028869286,70,-0.27382013590440196
739,1045290.4666666667,0.09195402298850575,0.29310344827586204,0.0545308740978348,60,-0.2851773711940419
740,942577.8686868687,0.06028833551769332,0.16487455197132617,0.03688853247794707,99,-0.31684305866485435
741,943956.5777777778,0.05980066445182724,0.1744186046511628,0.03608660785886127,90,-0.3173307297307204
742,945744.9875,0.054127198917456015,0.17316017316017315,0.03207698476343224,80,-0.3230041952650916
743,947214.6428571428,0.05219780219780219,0.18181818181818182,0.030473135525260625,70,-0.3249335919847455
744,949822.6833333333,0.046153846153846156,0.18032786885245902,0.026463512429831595,60,-0.3309775480287015
745,189691.0306122449,0.03283173734610123,0.11162790697674418,0.019246190858059342,98,-0.3442996568364464
746,189869.98876404495,0.033287101248266296,0.12307692307692308,0.019246190858059342,89,-0.34384429293428137
747,190150.91139240508,0.030942334739803096,0.12571428571428572,0.01764234161988773,79,-0.3461890594427446
748,190391.72463768115,0.028490028490028487,0.12738853503184713,0.01603849238171612,69,-0.3486413656925192
749,190743.10169491524,0.02463768115942029,0.12781954887218044,0.0136327185244587,59,-0.3524937130231274
750,21845.224489795917,0.0015384615384615385,0.018867924528301886,0.0008019246190858059,98,-0.3755929326440861
751,23390.85393258427,0.001539645881447267,0.019230769230769232,0.0008019246190858059,89,-0.37559174830110037
