Combo #,Median Image Size,F1 Score, Precision, Recall, Image Count
239,2410674.15,0.3091482649842271,0.21120689655172414,0.5764705882352941,60
240,2165062.2525252528,0.07678244972577697,0.05121951219512195,0.15328467153284672,99
241,2164678.9111111113,0.08113590263691682,0.05449591280653951,0.15873015873015872,90
242,2165047.2375,0.07207207207207209,0.04833836858006042,0.1415929203539823,80
243,2165435.442857143,0.0810126582278481,0.05423728813559322,0.16,70
244,2165640.216666667,0.07207207207207207,0.04838709677419355,0.1411764705882353,60
245,225789.67346938775,0.016863406408094434,0.010917030567685589,0.037037037037037035,98
246,225709.14606741574,0.015037593984962407,0.00980392156862745,0.03225806451612903,89
247,225719.84810126582,0.012578616352201259,0.00819672131147541,0.02702702702702703,79
248,225744.86956521738,0.014319809069212408,0.009345794392523364,0.030612244897959183,69
249,225753.10169491524,0.016666666666666666,0.010830324909747292,0.03614457831325301,59
250,5264.408163265306,0.0,0.0,0.0,98
251,5247,0.0,0.0,0.0,89
252,5239.2531645569625,0.0,0.0,0.0,79
253,5201.275362318841,0.0,0.0,0.0,69
254,5188,0.0,0.0,0.0,59
255,2165479.262626263,0.08807339449541284,0.058823529411764705,0.17518248175182483,99
256,2165101.6555555556,0.08536585365853659,0.05737704918032787,0.16666666666666666,90
257,2165466.3625,0.08089887640449438,0.05421686746987952,0.1592920353982301,80
258,2165887.685714286,0.0906801007556675,0.06060606060606061,0.18,70
259,2166118.1,0.08358208955223882,0.056,0.16470588235294117,60
260,2026788.9494949495,0.05853658536585366,0.03765690376569038,0.13138686131386862,99
261,2026144.8777777778,0.06115107913669064,0.03953488372093023,0.1349206349206349,90
262,2026302.075,0.05725971370143149,0.03723404255319149,0.12389380530973451,80
263,2026618.4428571428,0.06466512702078522,0.042042042042042045,0.14,70
264,2026670.5666666667,0.0646900269541779,0.04195804195804196,0.1411764705882353,60
265,215323,0.03421461897356143,0.021653543307086614,0.08148148148148149,98
266,215211.51685393258,0.027538726333907054,0.0175054704595186,0.06451612903225806,89
267,215213.15189873418,0.023300970873786405,0.01485148514851485,0.05405405405405406,79
268,215235.53623188406,0.027088036117381493,0.017391304347826087,0.061224489795918366,69
269,215241.37288135593,0.0320855614973262,0.020618556701030927,0.07228915662650602,59
270,5186.438775510204,0.0,0.0,0.0,98
271,5169.191011235955,0.0,0.0,0.0,89
272,5159.822784810127,0.0,0.0,0.0,79
273,5121.36231884058,0.0,0.0,0.0,69
274,5107.627118644068,0.0,0.0,0.0,59
275,2026821.4646464647,0.05528455284552846,0.03556485355648536,0.12408759124087591,99
276,2026174.2222222222,0.05755395683453238,0.037209302325581395,0.12698412698412698,90
277,2026331.5875,0.053061224489795916,0.034482758620689655,0.11504424778761062,80
278,2026647.4714285715,0.05990783410138249,0.038922155688622756,0.13,70
279,2026698.5,0.05913978494623656,0.03832752613240418,0.12941176470588237,60
280,1773556.5151515151,0.1281618887015177,0.08333333333333333,0.2773722627737226,99
281,1772552.7777777778,0.13211009174311925,0.08591885441527446,0.2857142857142857,90
282,1772538.925,0.13278008298755187,0.08672086720867209,0.2831858407079646,80
283,1772892.1857142858,0.1380952380952381,0.090625,0.29,70
284,1772898.6833333333,0.14285714285714288,0.0931899641577061,0.3058823529411765,60
285,194228.83673469388,0.049844236760124616,0.03155818540433925,0.11851851851851852,98
286,194103.7191011236,0.04467353951890035,0.028384279475982533,0.10483870967741936,89
287,194090.7594936709,0.042635658914728675,0.027160493827160494,0.0990990990990991,79
288,194109.1884057971,0.048458149779735685,0.03089887640449438,0.11224489795918367,69
289,194106.62711864407,0.05141388174807198,0.032679738562091505,0.12048192771084337,59
290,5015.6122448979595,0.0,0.0,0.0,98
291,4998.988764044944,0.0,0.0,0.0,89
292,4991.303797468355,0.0,0.0,0.0,79
293,4955.840579710145,0.0,0.0,0.0,69
294,4944,0.0,0.0,0.0,59
295,1773556.5151515151,0.1281618887015177,0.08333333333333333,0.2773722627737226,99
296,1772552.7777777778,0.13211009174311925,0.08591885441527446,0.2857142857142857,90
297,1772538.925,0.13278008298755187,0.08672086720867209,0.2831858407079646,80
298,1772892.1857142858,0.1380952380952381,0.090625,0.29,70
299,1772898.6833333333,0.14285714285714288,0.0931899641577061,0.3058823529411765,60
300,2064285.4545454546,0.43875685557586835,0.2926829268292683,0.8759124087591241,99
301,2070270.9222222222,0.4426559356136821,0.29649595687331537,0.873015873015873,90
302,2072239.975,0.4379232505643341,0.29393939393939394,0.8584070796460177,80
303,2071836,0.4547803617571059,0.30662020905923343,0.88,70
304,2071896.05,0.45592705167173253,0.3073770491803279,0.8823529411764706,60
305,182616.81632653062,0.4668094218415417,0.32831325301204817,0.8074074074074075,98
306,182580.92134831462,0.47281323877068554,0.33444816053511706,0.8064516129032258,89
307,182616.67088607594,0.4595300261096606,0.3235294117647059,0.7927927927927928,79
308,182671.75362318842,0.48214285714285715,0.3403361344537815,0.826530612244898,69
309,182728.74576271186,0.46689895470383275,0.3284313725490196,0.8072289156626506,59
310,956,0.0,0,0.0,98
311,956,0.0,0,0.0,89
312,956,0.0,0,0.0,79
313,956,0.0,0,0.0,69
314,956,0.0,0,0.0,59
315,2064292.2525252525,0.4395604395604396,0.293398533007335,0.8759124087591241,99
316,2070277.7666666666,0.44354838709677424,0.2972972972972973,0.873015873015873,90
317,2072247.35,0.4389140271493213,0.2948328267477204,0.8584070796460177,80
318,2071843.1714285715,0.4559585492227979,0.3076923076923077,0.88,70
319,2071900.35,0.45731707317073167,0.30864197530864196,0.8823529411764706,60
320,1640394.0303030303,0.5121412803532008,0.3670886075949367,0.8467153284671532,99
321,1641213.9666666666,0.5096153846153846,0.36551724137931035,0.8412698412698413,90
322,1641764.225,0.5,0.3574144486692015,0.831858407079646,80
323,1641967.1857142858,0.5089820359281437,0.36324786324786323,0.85,70
324,1642165.05,0.49477351916376305,0.35148514851485146,0.8352941176470589,60
325,170325.76530612246,0.544502617801047,0.42105263157894735,0.7703703703703704,98
326,170285.19101123596,0.536723163841808,0.41304347826086957,0.7661290322580645,89
327,170303.50632911394,0.526984126984127,0.4068627450980392,0.7477477477477478,79
328,170344.14492753622,0.555956678700361,0.4301675977653631,0.7857142857142857,69
329,170377.01694915254,0.5355648535564853,0.41025641025641024,0.7710843373493976,59
330,956,0.0,0,0.0,98
331,956,0.0,0,0.0,89
332,956,0.0,0,0.0,79
333,956,0.0,0,0.0,69
334,956,0.0,0,0.0,59
335,1640394.0303030303,0.5121412803532008,0.3670886075949367,0.8467153284671532,99
336,1641213.9666666666,0.5096153846153846,0.36551724137931035,0.8412698412698413,90
337,1641764.225,0.5,0.3574144486692015,0.831858407079646,80
338,1641967.1857142858,0.5089820359281437,0.36324786324786323,0.85,70
339,1642165.05,0.49477351916376305,0.35148514851485146,0.8352941176470589,60
340,1444337.0202020202,0.5581395348837209,0.432,0.7883211678832117,99
341,1444104.288888889,0.5586592178770949,0.43103448275862066,0.7936507936507936,90
342,1444389.1125,0.5668789808917197,0.4427860696517413,0.7876106194690266,80
